winery,country,provinces,min_price,max_price,mean_price,median_price,price_std_dev,min_score,max_score,mean_score,median_score,score_std_dev,designations,varieties,num_wines
Greywacke,{'New Zealand'},{'Marlborough'},29.0,29.0,29.0,29.0,0.0,90,92,90.66666666666667,90.0,1.1547005383792495,{'Wild Sauvignon'},{'Sauvignon Blanc'},3
Grgich Hills,{'US'},{'California'},18.0,195.0,68.52830188679245,60.0,40.436847140650606,80,95,88.9245283018868,90.0,2.927647103338034,"{'Paris Tasting Commemorative Estate Grown', 'Estate Grown Dry', ""Miljenko's Selection Estate Grown"", 'Yountville Selection', 'Private Reserve Style', 'Old Vine Estate Grown', ""Miljenko's Selection"", 'Fumé Blanc Estate Grown Dry', ""Miljenko's Old Vines"", 'Violetta Estate Late Harvest', 'Essence Estate Grown', 'Paris Tasting Commemorative', 'Carneros Selection Estate', '40th Anniversary Estate Grown', ""Miljenko's Selection Essence"", 'Estate', 'Violetta Late Harvest', ""Miljenko's Selection Essence Estate Grown"", 'Dry Sauvignon Blanc Estate Grown', ""Essence Miljenko's Selection Estate Grown"", 'Yountville Selection Estate Grown', 'Estate Grown', 'Estate Grown Dry Sauvignon Blanc', 'Carneros Selection', ""Miljenko's Vineyard Estate Grown""}","{'Petit Verdot', 'Merlot', 'Cabernet Sauvignon', 'Petite Sirah', 'Fumé Blanc', 'White Blend', 'Sauvignon Blanc', 'Zinfandel', 'Chardonnay', 'Cabernet Blend'}",53
Griesbauerhof,{'Italy'},{'Northeastern Italy'},19.0,22.0,20.5,20.5,2.1213203435596424,89,90,89.5,89.5,0.7071067811865476,"{'St. Magdalener Classico', 'Georg Mumelter'}","{'Red Blend', 'Lagrein'}",2
Grieve,{'US'},{'California'},45.0,80.0,62.5,62.5,24.748737341529164,91,92,91.5,91.5,0.7071067811865476,"{'Double Eagle', 'Grieve Family Vineyard'}","{'Sauvignon Blanc', 'Bordeaux-style Red Blend'}",2
Grifalco,{'Italy'},{'Southern Italy'},10.0,40.0,25.4,30.0,12.48198702130394,84,94,87.2,86.0,3.96232255123179,"{'Frà', 'Gricos', 'Daginestra', 'Damaschito'}","{'Rosato', 'Aglianico'}",5
Griffin Creek,{'US'},{'Oregon'},60.0,60.0,60.0,60.0,0.0,84,87,85.5,85.5,2.1213203435596424,{'Griffin'},"{'Red Blend', 'Bordeaux-style Red Blend'}",2
Grillo,{'Italy'},{'Northeastern Italy'},40.0,40.0,40.0,40.0,,85,85,85.0,85.0,,{'Sauvignon'},{'Sauvignon'},1
Grimaldi Bruna,{'Italy'},{'Piedmont'},40.0,120.0,59.857142857142854,60.0,19.76732791115817,89,97,92.0,92.0,2.218800784900917,"{'Badarina Riserva', 'Badarina', 'Camilla', 'Bricco Ambrogio'}",{'Nebbiolo'},14
Grimm's Bluff,{'US'},{'California'},48.0,86.0,63.5,60.0,18.78829422805594,91,94,92.25,92.0,1.258305739211793,"{'Estate', 'Cliff Hanger', 'Contango', 'Reserve'}","{'Cabernet Sauvignon', 'Sauvignon Blanc'}",4
Grindstone,{'US'},{'California'},16.0,18.0,17.0,17.0,1.4142135623730951,86,88,87.0,87.0,1.4142135623730951,"{'Valley View Vineyard', 'Cortina'}","{'Red Blend', 'Cabernet Sauvignon'}",2
Gristina,{'US'},{'New York'},10.0,10.0,10.0,10.0,,87,87,87.0,87.0,,{'Apaucuck'},{'Chardonnay'},1
Gritsch Mauritiushof,{'Austria'},{'Wachau'},12.0,40.0,22.857142857142858,20.0,9.564318610135825,86,92,88.14285714285714,88.0,2.03540097839643,"{'Singerriedl Smaragd', 'Axpoint Fedespiel', 'Kalmuck', 'Singerriedel Smaragd', 'Kalmuck Federspiel', 'Singerriedl Federspiel', '1000-Eimerberg Smaragd'}","{'Gros Manseng', 'Grüner Veltliner', 'Riesling'}",7
Grizzly Peak,{'US'},{'Oregon'},26.0,35.0,31.5,32.5,4.358898943540674,86,89,87.75,88.0,1.258305739211793,"{'Rogue Rouge', 'Reserve'}","{'Malbec', 'Bordeaux-style Red Blend'}",4
Grizzly Republic,{'US'},{'California'},27.0,27.0,27.0,27.0,,86,86,86.0,86.0,,{'Gypsy Noir'},{'Rhône-style Red Blend'},1
Grochau,{'US'},{'Oregon'},36.0,36.0,36.0,36.0,,84,84,84.0,84.0,,{'Zenith Vineyard'},{'Pinot Noir'},1
Groebe,{'Germany'},{'Rheinhessen'},20.0,32.0,26.0,26.0,8.48528137423857,85,88,86.5,86.5,2.1213203435596424,"{'Westhofener Kabinett', 'Westhofener Kirchspiel Spätlese'}",{'Riesling'},2
Groom,{'Australia'},{'South Australia'},26.0,26.0,26.0,26.0,,88,88,88.0,88.0,,{'Bush Block'},{'Zinfandel'},1
Groote Post,{'South Africa'},{'Coastal Region'},16.0,16.0,16.0,16.0,,88,88,88.0,88.0,,"{""The Old Man's Blend""}",{'Red Blend'},1
Gros Ventre,{'US'},{'California'},50.0,64.0,56.0,54.0,5.291502622129181,91,93,92.0,92.0,0.7071067811865469,"{'Campbell Ranch Vineyard', 'Baranoff Vineyard', 'First Born'}",{'Pinot Noir'},5
Gross,{'Austria'},{'Südsteiermark'},25.0,32.0,28.5,28.5,4.949747468305833,88,89,88.5,88.5,0.7071067811865476,"{'Ratsch', 'Sulz'}","{'Sauvignon', 'Sauvignon Blanc'}",2
Grosset,{'Australia'},{'South Australia'},25.0,52.0,35.2,31.0,10.473776778220929,87,91,89.8,90.0,1.6431676725154991,"{'Picadilly', 'Watervale', 'Polish Hill', 'Gaia', 'Springvale'}","{'Riesling', 'Chardonnay', 'Bordeaux-style Red Blend'}",5
Groth,{'US'},{'California'},30.0,130.0,78.5,77.5,51.15607925207369,87,96,91.9,92.0,2.469817807045694,"{'Hillview Vineyard', 'Reserve'}","{'Cabernet Sauvignon', 'Chardonnay'}",10
Groupe Clinet,{'France'},{'Bordeaux'},15.0,15.0,15.0,15.0,,88,88,88.0,88.0,,{'Ronan by Clinet 100%'},{'Merlot'},1
Grove Street,{'US'},{'California'},22.0,22.0,22.0,22.0,,87,87,87.0,87.0,,{'Dijon Clone Block'},{'Chardonnay'},1
Grow Wines,{'US'},{'California'},38.0,38.0,38.0,38.0,,93,93,93.0,93.0,,{'Ruhl Vineyard'},{'Chardonnay'},1
Gruber Röschitz,{'Austria'},"{'Weinviertel', 'Niederösterreich'}",16.0,30.0,22.363636363636363,20.0,5.920687920718795,89,93,91.63636363636364,92.0,1.2060453783110534,"{'Trockenbeerenauslese', 'Hundspoint', 'Mühlberg Reserve', 'Der Königsberg', 'Königsberg'}","{'Nielluciu', 'Grüner Veltliner', 'Riesling', 'Chardonnay'}",11
Gruet,{'US'},"{'New Mexico', 'America'}",16.0,39.0,22.8,17.5,8.202980488145078,84,87,85.9,86.0,1.1005049346146125,"{'Extra Dry', 'Grand Rosé', 'Demi Sec', 'Gilbert Grande Reserve', 'Blanc de Blancs', 'Blanc de Blancs Sauvage', 'Blanc de Noirs', 'Brut', 'Sauvage'}","{'Sparkling Blend', 'Champagne Blend', 'Chardonnay'}",10
Gruppo Casaleone,{'Italy'},{'Piedmont'},19.0,19.0,19.0,19.0,,84,84,84.0,84.0,,{'Rosa del Marchese'},{'Barbera'},1
Gräflich von Hohenthal'Scher,{'Germany'},{'Mosel'},19.0,19.0,19.0,19.0,,89,89,89.0,89.0,,{'Graacher Himmelreich Auslese'},{'Riesling'},1
Gróf Degenfeld,{'Hungary'},{'Tokaj'},20.0,24.0,21.333333333333332,20.0,2.309401076758503,90,91,90.33333333333333,90.0,0.5773502691896247,{'Zomborka'},{'Furmint'},3
Grÿphus,{'Chile'},{'Maule Valley'},11.0,11.0,11.0,11.0,0.0,84,85,84.5,84.5,0.7071067811865476,{'Viña Macatero Estate'},"{'Carmenère', 'Chardonnay'}",2
Gsellmann & Hans,{'Austria'},{'Burgenland'},35.0,50.0,42.5,42.5,10.606601717798213,90,91,90.5,90.5,0.7071067811865476,"{'Gabarinza', 'Pannobile'}",{'Austrian Red Blend'},2
Guado al Melo,{'Italy'},{'Tuscany'},18.0,70.0,50.4,60.0,22.60088493842664,85,90,88.0,88.0,2.121320343559642,"{'Atis', 'Rute', 'Bacco in Toscana', 'Jassarte'}",{'Red Blend'},5
Guado al Tasso,{'Italy'},{'Tuscany'},32.0,60.0,41.333333333333336,32.0,16.165807537309522,89,91,89.66666666666667,89.0,1.1547005383792495,"{""Cont'Ugo"", 'Il Bruciato'}",{'Red Blend'},3
Gualdo del Re,{'Italy'},{'Tuscany'},19.0,75.0,39.375,37.5,16.656830430787245,85,92,88.6875,88.0,2.3865945054267876,"{'Eliseo', ""I'Rennero"", 'Federico Primo', 'Gualdo del Re', 'Strale', 'Valentina', 'Shiny', 'Amansio Passito'}","{'Merlot', 'Cabernet Sauvignon', 'Vermentino', 'Red Blend', 'Aleatico', 'Sangiovese Grosso', 'Pinot Bianco'}",16
Guarachi Family,{'US'},{'California'},50.0,250.0,90.0,75.0,56.76462121975467,90,94,92.8,94.0,1.7511900715418276,"{'G', ""Gap's Crown Vineyard Petaluma Gap"", ""Gap's Crown Vineyard"", 'Sun Chase Vineyard Petaluma Gap', 'Beckstoffer Las Piedras Heritage Single Vineyard', ""Gap's Crown"", 'Sun Chase Vineyard'}","{'Cabernet Sauvignon', 'Pinot Noir', 'Bordeaux-style Red Blend'}",10
Guardian,{'US'},{'Washington'},18.0,50.0,30.4,30.0,8.795720884745773,86,94,89.37142857142857,89.0,2.2762936113432306,"{'Gun Metal', 'Angel', 'The Wanted', 'Conner Lee Vineyard Gun Metal', 'Chalk Line Red', 'Stillwater Creek Vineyard The Wanted', 'Chalk Line', 'The Rookie', 'Stillwater Creek Vineyard The Wanted Red', 'The Alibi', 'Entrapment', 'Confidential Source', 'Conner Lee Vineyard Gun Metal Red', 'Newsprint', 'The Informant'}","{'Merlot', 'Cabernet Sauvignon', 'Petite Sirah', 'Malbec', 'Red Blend', 'Syrah', 'Cabernet Sauvignon-Cabernet Franc', 'Sauvignon Blanc', 'Bordeaux-style Red Blend', 'Cabernet Franc', 'Cabernet Sauvignon-Merlot', 'Chardonnay'}",35
Guardian Peak,{'South Africa'},{'Western Cape'},15.0,15.0,15.0,15.0,,86,86,86.0,86.0,,{'Frontier'},{'Red Blend'},1
Guastaferro,{'Italy'},{'Southern Italy'},60.0,180.0,120.0,120.0,54.772255750516614,90,97,93.25,93.0,2.872281323269013,"{'Primum Riserva', 'Primum', 'Memini'}",{'Aglianico'},4
Guasti Clemente,{'Italy'},{'Piedmont'},24.0,24.0,24.0,24.0,,88,88,88.0,88.0,,{'Boschetto Vecchio'},{'Barbera'},1
Guelbenzu,{'Chile'},{'Colchagua Valley'},9.0,9.0,9.0,9.0,0.0,83,85,84.0,84.0,1.4142135623730951,{'Jardin'},"{'Chardonnay', 'Cabernet Blend'}",2
Guenoc,{'US'},{'California'},15.0,41.0,24.375,21.5,11.070391656512042,84,92,88.25,89.0,2.9154759474226504,"{'Victorian Claret', 'Estate Selection', 'Serpentine Meadow Port', 'Serpentine Meadow Vineyard', 'Reserve Bella Vista Vineyard', 'Victorian', 'Reserve Beckstoffer IV Vineyar'}","{'Cabernet Sauvignon', 'Petite Sirah', 'Claret', 'Sauvignon Blanc', 'Bordeaux-style Red Blend'}",8
Guerrieri Rizzardi,{'Italy'},{'Veneto'},19.0,140.0,51.7,24.0,46.77618102315656,85,90,87.7,87.5,1.4181364924121742,"{'Classico', 'Pojega', 'Villa Rizzardi', 'Tacchetto', 'Costeggiola', 'Calcarole'}","{'Red Blend', 'Garganega', 'Corvina, Rondinella, Molinara'}",10
Guglielmo,{'US'},{'California'},20.0,25.0,23.333333333333332,25.0,2.886751345948129,85,90,86.66666666666667,85.0,2.886751345948127,"{'Private Reserve Estate Grown', 'Private Reserve', 'Private Reserve Estate'}","{'Charbono', 'Carignane', 'Petite Sirah'}",3
Guicciardini Strozzi,{'Italy'},{'Tuscany'},15.0,75.0,37.78947368421053,40.0,19.67112646429454,84,92,88.3157894736842,88.0,1.7966831037883666,"{'Titolato Strozzi', 'Villa Cusona', 'Vignarè', 'Sodole', 'Sòdole', 'A Solo', 'Millanni 994', 'Campo al Capriolo', 'Principe Strozzi', 'Ocra', 'Riserva'}","{'Petit Verdot', 'Red Blend', 'Vernaccia', 'Sangiovese'}",19
Guidi 1929,{'Italy'},{'Tuscany'},20.0,25.0,22.5,22.5,3.5355339059327378,85,85,85.0,85.0,0.0,"{'Riserva', 'Aurea Riserva'}","{'Vernaccia', 'Sangiovese'}",2
Guido Porro,{'Italy'},{'Piedmont'},44.0,47.0,45.25,45.0,1.500000000000001,92,95,93.5,93.5,1.7320508075688772,"{'Lazzairasco', 'Vigna S. Caterina', 'Vigna Lazzairasco'}",{'Nebbiolo'},4
Guilbaud Frères,{'France'},{'Loire Valley'},10.0,14.0,11.857142857142858,12.0,1.3451854182690983,86,90,87.42857142857143,87.0,1.5118578920369083,"{'Cuvée du Lion', 'Domaine de la Moutonnière', 'Clos de Beauregard Vieilles Vignes Sur Lie', 'Le Soleil Nantais'}",{'Melon'},7
Guillaume Gros,{'France'},"{'Rhône Valley', 'France Other'}",17.0,25.0,21.0,21.0,5.656854249492381,87,91,89.0,89.0,2.8284271247461903,"{'El Niño Loco', 'Pourquois Pas'}",{'Rhône-style Red Blend'},2
Guitián,{'Spain'},{'Northern Spain'},27.0,27.0,27.0,27.0,,87,87,87.0,87.0,,{'Sobre Lias'},{'Godello'},1
Gulfi,{'Italy'},{'Sicily & Sardinia'},18.0,50.0,34.0,34.0,22.627416997969522,87,87,87.0,87.0,0.0,"{'Rossojbleo', 'Nerobaronj'}","{""Nero d'Avola""}",2
Gump Markus Prackwieser,{'Italy'},{'Northeastern Italy'},30.0,30.0,30.0,30.0,0.0,91,91,91.0,91.0,0.0,{'Praesulis'},"{'Sauvignon', 'Pinot Bianco'}",3
Gunderloch,{'Germany'},{'Rheinhessen'},19.0,25.0,21.333333333333332,20.0,3.214550253664319,87,93,89.66666666666667,89.0,3.0550504633038913,"{'Kabinett', 'Jean-Baptiste Kabinett', 'Diva Spätlese'}",{'Riesling'},3
Gundlach Bundschu,{'US'},{'California'},20.0,100.0,31.77777777777778,26.0,16.569975937342292,84,94,88.92592592592592,88.0,2.7022202541603257,"{'Rhinefarm Vineyard Mountain Cuvée', 'Heritage Selection', 'Rhinefarm Vineyard', 'Estate Vineyard', 'Estate', 'Tempranillo', 'Heritage Selection Estate', 'Vintage Reserve', 'Estate Vineyard Dry', 'Mountain Cuvée'}","{'Gewürztraminer', 'Pinot Noir', 'Rosé', 'Tempranillo', 'Red Blend', 'Bordeaux-style Red Blend', 'Chardonnay'}",27
Gunn Estate,{'New Zealand'},"{'Marlborough', ""Hawke's Bay""}",19.0,30.0,24.5,24.5,7.7781745930520225,87,91,89.0,89.0,2.8284271247461903,"{'Silistria', 'Skippers Pool'}","{'Syrah', 'Sauvignon Blanc'}",2
Gunter Triebaumer,{'Austria'},"{'Burgenland', 'Österreichischer Sekt'}",13.0,47.0,27.36111111111111,22.5,12.205742858595652,84,94,89.30555555555556,90.0,2.4002314703192926,"{'Blaufränkisch-Cabernet', 'Plachen Reserve', 'Rust', 'Reserve', 'Cuvée Spätlese', 'Rosé von der', 'Obererwald Reserve', 'Weite Welt', 'Trie Rot', 'Trie Weiss', 'Trie', 'Blaufränkisch Cabernet', 'Gillesberg', 'Spätlese', 'Ruster Ausbruch', 'Rosé', 'Spätlese Cuvée', 'Muscato', 'Trie White', 'Geyerumriss'}","{'Austrian Red Blend', 'Blaufränkisch', 'Welschriesling', 'Zweigelt', 'Red Blend', 'White Blend', 'Cabernet Franc', 'Bordeaux-style Red Blend', 'Moscato', 'Sauvignon Blanc', 'Traminer', 'Austrian white blend', 'Chardonnay'}",36
Gurra di Mare,{'Italy'},{'Sicily & Sardinia'},26.0,26.0,26.0,26.0,,86,86,86.0,86.0,,{'Tirsat'},{'White Blend'},1
Gusbourne Estate,{'England'},{'England'},60.0,80.0,75.0,80.0,10.000000000000002,93,94,93.25,93.0,0.5000000000000011,"{'Brut Reserve', 'Blanc de Blancs', 'Brut Rosé'}","{'Sparkling Blend', 'Pinot Noir', 'Chardonnay'}",4
Gustafson Family,{'US'},{'California'},18.0,45.0,26.38888888888889,26.0,7.121953539740499,82,93,88.5,88.5,3.24037034920393,"{'Mountain Cuvée Estate', 'Heritage Tree Vineyard Estate Rosé of Syrah', 'Heritage Tree Vineyard Estate Rosé of', 'Late Harvest Estate', 'East Ridge Block Estate', 'Watchtower Vineyard Estate', 'Logging Road Vineyard Estate', 'East Ridge Vineyard Estate', 'Dry Creek Mountain Vineyard', 'Heritage Tree Vineyard Estate', 'Mountain Cuvée'}","{'Cabernet Sauvignon', 'Riesling', 'Petite Sirah', 'Rosé', 'Red Blend', 'Syrah', 'Zinfandel', 'Sauvignon Blanc'}",18
Gustav Adolf Schmitt,{'Germany'},{'Rheinhessen'},11.0,13.0,12.5,13.0,1.0,87,89,88.0,88.0,1.1547005383792495,"{'Niersteiner Auflangen Spätlese', 'Niersteiner Gutes Domtal Spätlese', 'Fisherman'}",{'Riesling'},4
Gustave Lorentz,{'France'},{'Alsace'},15.0,62.0,30.675675675675677,28.0,12.011693501783201,83,95,88.4054054054054,89.0,3.0501316862232852,"{'Réserve Pinot Blanc', 'Lieu-dit Schofweg', 'Le', 'Altenberg de Bergheim Grand Cru Vieilles Vignes', 'Schofweg', 'Réserve', 'Brut Rosé', 'Brut', 'Burg', 'Altenberg de Bergheim Grand Cru'}","{'Riesling', 'Gewürztraminer', 'Sparkling Blend', 'Rosé', 'Pinot Gris', 'Pinot Blanc'}",37
Guy Saget,{'France'},"{'Loire Valley', 'France Other'}",13.0,42.0,28.0,29.0,10.338708279513881,84,92,89.5,90.0,2.32139804619735,"{""Château de la Mulonnière l'Effet Papillon"", ""Les Clissages d'Or Sur Lie"", ""Château de la Mulonnière à la Faveur d'Automne"", 'Marie de Beauregard', 'La Petite Perrière', 'Le Domaine Saget', 'Château de la Mulonnière Rouge Baiser'}","{'Chenin Blanc', 'Melon', 'Cabernet Franc-Cabernet Sauvignon', 'Sauvignon Blanc', 'Cabernet Franc'}",10
Guyomar,{'US'},{'California'},42.0,52.0,43.666666666666664,42.0,4.0824829046386295,84,91,88.33333333333333,89.0,2.3380903889000235,"{'Laity', 'Monsignor', 'Oblate'}","{'Red Blend', 'Rhône-style Red Blend'}",6
Guyot Choppin,{'France'},{'Champagne'},35.0,35.0,35.0,35.0,0.0,87,87,87.0,87.0,0.0,{'Brut'},{'Champagne Blend'},2
Gypsy Canyon,{'US'},{'California'},95.0,150.0,120.0,130.0,24.23839928708164,89,96,92.0,93.0,2.9999999999999996,"{'Trois', 'Ancient Vine Angelica', ""Ancient Vine Angelica Marcelina's Vineyard""}","{'Debit', 'Pinot Noir', 'Mission'}",5
Gypsy Dancer,{'US'},{'Oregon'},25.0,90.0,54.333333333333336,51.5,22.518140835039347,86,92,88.83333333333333,88.0,2.2286019533929036,"{'Broadley Vineyard', 'Tribute', ""Gary & Christine's Vineyard"", 'Cuvée Romy', 'A&G; Estate Vineyard', 'Christine Lorraine Vineyard'}","{'Pinot Noir', 'Pinot Gris'}",6
Gyéjacquot Frères,{'France'},{'Champagne'},46.0,46.0,46.0,46.0,0.0,86,88,87.0,87.0,1.0,"{'Collection Rosé Brut', 'Collection Blanche', 'Collection Brut'}",{'Champagne Blend'},3
Gård,{'US'},{'Washington'},14.0,55.0,27.790697674418606,22.0,12.009040522188517,84,93,88.83720930232558,89.0,2.0693941206493447,"{'Vaucluse Lawrence Vineyards', 'Lawrence Vineyards Vaucluse', 'Lawrence Vineyards', 'Grand Klasse Reserve Grenache Lawrence Vineyards', 'Grand Klasse Riesling Lawrence Vineyards', 'Lawrence Vineyards Don Isidro Red Wine', 'Don Isidro', 'Lawrence Vineyard', 'Vaucluse', 'Lawrence Vineyards Don Isidro Red', 'Thunderstone Lawrence Vineyards', 'Freyja Lawrence Vineyards', 'Grand Klasse Lawrence Vineyards', 'Lawrence Vineyards Grand Klasse', 'Lawrence Vineyards Dry', 'Lawrence Vineyards Freyja', 'Grand Klasse Reserve Lawrence Vineyards', 'Grand Klasse Reserve', 'Grand Klasse'}","{'Cabernet Sauvignon', 'Riesling', 'Cabernet Sauvignon-Syrah', 'Viognier-Roussanne', 'Rhône-style Red Blend', 'Rosé', 'Malbec', 'Syrah', 'Red Blend', 'Roussanne', 'Pinot Gris', 'White Blend', 'Viognier'}",43
Gérard Bertrand,{'France'},"{'Languedoc-Roussillon', 'France Other'}",13.0,350.0,42.526315789473685,25.0,47.48763194738104,82,95,89.36842105263158,90.0,2.6432635330710323,"{""L'Hospitalet Grand Vin"", 'Château de Villemajou Grand Vin', 'Gris Blanc', 'Grenache-Vermentino', ""Château L'Hospitalet La Reserve"", 'Syrah-Mourvèdre', 'Legend Vintage', 'Château La Sauvageonne Grand Vin', 'Tautavel Hommage aux Vignerons', 'Aigle Royal', ""Château L'Hospitalet Reserve La Clape"", 'Syrah/Carignan', 'Château La Sauvageonne Wild Woman', 'Réserve Spéciale Made With Organic Grapes', 'La Forge', 'Grenache-Syrah-Mourvèdre', 'Réserve Spéciale', 'Château La Sauvageonne Volcanic', 'Kosmos', 'Cote des Roses Grenache-Cinsault-Syrah', 'Perles de', ""Château l'Hospitalet Grand Vin"", 'Le Viala', 'Grand Terroir Tautavel Grenache-Syrah-Carignan', ""L'Hospitalitas - La Clape"", 'Cap Insula', ""Château l'Hospitalet La Reserve La Clape"", 'Grand Terroir Tautavel', 'Château La Sauvageonne GMVV', 'Cigalus', 'Kosmos Organic Grapes', 'Syrah-Grenache', 'Grand Terroir Syrah-Grenache-Mourvèdre'}","{'Cabernet Sauvignon', 'Rhône-style Red Blend', 'Pinot Noir', 'Carignan-Syrah', 'Rosé', 'Red Blend', 'G-S-M', 'White Blend', 'Syrah-Mourvèdre', 'Sauvignon Blanc', 'Bordeaux-style Red Blend', 'Rhône-style White Blend', 'Viognier', 'Chardonnay'}",57
Gérard Charvet,{'France'},{'Beaujolais'},17.0,22.0,19.8,20.0,2.280350850198276,82,86,84.4,85.0,1.5165750888103082,"{""La Réserve d'Amélie""}","{'Gamay', 'Chardonnay'}",5
Gérard Loriot,{'France'},{'Champagne'},50.0,50.0,50.0,50.0,,89,89,89.0,89.0,,{'Tradition Brut'},{'Pinot Meunier'},1
H Mynors,{'US'},{'California'},22.0,22.0,22.0,22.0,,89,89,89.0,89.0,,{'Old Vine Cuvee'},{'Zinfandel'},1
H to H,{'France'},{'Rhône Valley'},10.0,10.0,10.0,10.0,0.0,83,86,85.0,86.0,1.7320508075688772,{'Homage to Heritage'},"{'Rhône-style Red Blend', 'Rosé'}",3
H. & M. Hofer,{'Austria'},"{'Austria', 'Weinviertel', 'Niederösterreich'}",20.0,33.0,23.285714285714285,22.0,3.40652250901056,88,91,88.78571428571429,88.5,0.9749612559222292,"{'Kirchlissen', 'Von den Rieden', 'Freiberg', 'Vom Kleinen Eichenfass', 'Gaissberg', 'Von Den Rieden', 'Zweigelt'}","{'Zweigelt', 'Red Blend', 'Grüner Veltliner', 'Rosé'}",14
H. Abrantes Douro Wines,{'Portugal'},{'Douro'},10.0,13.0,12.0,13.0,1.7320508075688772,84,86,85.0,85.0,1.0,"{'Vargosa Branco', 'LVW', 'Vargosa'}","{'Portuguese Red', 'Portuguese White'}",3
H. Billiot Fils,{'France'},{'Champagne'},56.0,56.0,56.0,56.0,,88,88,88.0,88.0,,{'Brut Réserve Grand Cru'},{'Champagne Blend'},1
H. Blin,{'France'},{'Champagne'},45.0,85.0,60.166666666666664,59.0,11.97669305236584,87,94,90.44444444444444,90.0,2.3818485708329726,"{""Blin's Édition Limitée Extra Brut Rosé"", 'Rosé', ""L'Esprit Nature Extra Brut"", 'Brut Tradition', 'Premium', 'Millésime Brut', 'Quintessence Meunier Blanc de Noirs Extra Brut', 'Brut Rosé', 'Réserve Brut', 'Édition Limitée Extra Brut', 'Blanc de Noirs Brut', 'Millésime', 'Demi-Sec', 'Millesime Brut'}","{'Champagne Blend', 'Pinot Meunier', 'Chardonnay'}",18
H.Germain,{'France'},{'Champagne'},27.0,37.0,32.0,32.0,7.0710678118654755,91,91,91.0,91.0,0.0,"{'Cuvée Prestige', 'Cuvée President'}",{'Champagne Blend'},2
HKG,{'US'},{'California'},38.0,38.0,38.0,38.0,,89,89,89.0,89.0,,{'Bridge Selection'},{'Pinot Noir'},1
HPSepicurean,{'Germany'},{'Mosel'},36.0,36.0,36.0,36.0,,90,90,90.0,90.0,,{'Cremant Brut'},{'Riesling'},1
HQSA,{'Mexico'},{'Valle de Guadalupe'},20.0,20.0,20.0,20.0,,87,87,87.0,87.0,,{'Xikbal Baja'},{'Cabernet Blend'},1
HRM Rex Goliath,{'US'},{'California'},8.0,8.0,8.0,8.0,,84,84,84.0,84.0,,{'Free Range'},{'Pinot Noir'},1
Haak,{'US'},{'Texas'},19.0,40.0,30.5,31.5,10.267841614895092,82,87,85.125,85.5,1.726888200533798,"{'Thomas Jefferson Series Madeira', 'Madeira', 'Light Madeira', 'Dry', 'Estate Reserve'}","{'Jacquez', 'Blanc du Bois'}",8
Haarth,{'Argentina'},{'Other'},15.0,17.0,15.666666666666666,15.0,1.1547005383792515,80,86,82.66666666666667,82.0,3.055050463303895,"{'Premium Selection', 'Made With Organic Grapes'}","{'Cabernet Sauvignon', 'Bonarda'}",3
Hacienda La Lomita,{'Mexico'},{'Valle de Guadalupe'},21.0,28.0,23.666666666666668,22.0,3.785938897200182,83,86,84.66666666666667,85.0,1.5275252316519463,"{'Cursi', 'Pagano', 'Espacio En Blanco'}","{'Sauvignon Blanc-Chenin Blanc', 'Rosé', 'Grenache'}",3
Hacienda del Carche,{'Spain'},"{'Catalonia', 'Levante'}",10.0,18.0,14.25,14.5,3.304037933599835,82,89,86.75,88.0,3.201562118716425,"{'Infiltrado', 'Taus Selección', 'Cepas Viejas', 'Brut'}","{'Sparkling Blend', 'Red Blend'}",4
Hacienda del Plata,{'Argentina'},{'Mendoza Province'},14.0,32.0,18.666666666666668,14.0,7.659416862050705,82,87,86.16666666666667,87.0,2.0412414523193156,"{'Zagal', 'Mayoral Grande Reserve', 'Arriero Reserve Blend'}","{'Red Blend', 'Cabernet Sauvignon', 'Syrah', 'Malbec'}",6
Hacormim,{'Israel'},{'Israel'},9.0,10.0,9.25,9.0,0.5,88,88,88.0,88.0,0.0,{'Adi 13'},"{'Shiraz', 'Merlot', 'Cabernet Sauvignon'}",4
Hafner,{'Austria'},{'Burgenland'},7.0,55.0,19.555555555555557,19.5,10.578681237849363,84,90,86.55555555555556,86.0,2.2809240187005297,"{'Essencia Trockenbeerenauslese', 'Classique', 'Queen Esther Reserve', 'Essencia Kosher Trockenbeerenauslese', 'Queen Esther', 'Old Vienna Red Cuvée Trockenbeerenauslese', 'Essencia Eiswein', 'Trockenbeerenauslese', 'St. Laurent Classique', 'Kashmir', 'Dornröschen Kosher', 'Old Vienna Composition Ice Wine Eiswein Grand Cuvée', 'Cuvée Eiswein', 'Kosher'}","{'Riesling', 'St. Laurent', 'Blaufränkisch', 'Grüner Veltliner', 'Muskat Ottonel', 'Syrah', 'Red Blend', 'White Blend', 'Zweigelt', 'Scheurebe', 'Chardonnay'}",18
